Aneg05G018740.1	ACNE_00001
Aneg12G002450.1	ACNE_07775
Aneg03G012520.1	ACNE_07776
Aneg12G016740.1	ACNE_07777
Aneg01G012910.1	ACNE_07778
Aneg09G012850.1	ACNE_07779
Aneg01G028580.1	ACNE_07780
Aneg10G016350.1	ACNE_07781
Aneg03G014830.1	ACNE_07782
Aneg04G004040.1	ACNE_07783
Aneg06G016130.1	ACNE_07784
Aneg12G003900.1	ACNE_07785
Aneg01G031490.1	ACNE_07786
Aneg01G027380.1	ACNE_07787
Aneg07G007440.1	ACNE_07788
Aneg10G007750.1	ACNE_07789
Aneg13G004580.1	ACNE_07790
Aneg04G017830.1	ACNE_07791
Aneg04G020160.1	ACNE_07792
Aneg01G005150.1	ACNE_07793
Aneg04G015640.1	ACNE_07794
Aneg11G016180.1	ACNE_07795
Aneg02G019880.1	ACNE_07796
Aneg06G009050.1	ACNE_07797
Aneg10G005040.1	ACNE_07798
Aneg03G018650.1	ACNE_07799
Aneg08G004310.1	ACNE_07800
Aneg03G012600.1	ACNE_07801
Aneg09G018590.1	ACNE_07802
Aneg05G001090.1	ACNE_07803
Aneg03G004280.1	ACNE_07804
Aneg11G015450.1	ACNE_07805
Aneg03G026100.1	ACNE_07806
Aneg03G015200.1	ACNE_07807
Aneg06G017140.1	ACNE_07808
Aneg02G013530.1	ACNE_07809
Aneg08G012120.1	ACNE_07810
Aneg02G029430.1	ACNE_07811
Aneg02G004480.1	ACNE_07812
Aneg08G014730.1	ACNE_07813
Aneg04G010680.1	ACNE_07814
Aneg09G011960.1	ACNE_07815
Aneg10G002710.1	ACNE_07816
Aneg05G000080.1	ACNE_07817
Aneg07G008500.1	ACNE_07818
Aneg07G017600.1	ACNE_07819
Aneg03G023000.1	ACNE_07820
Aneg03G002100.1	ACNE_07821
Aneg02G020530.1	ACNE_07822
Aneg08G009100.1	ACNE_07823
Aneg08G019680.1	ACNE_07824
Aneg05G021750.1	ACNE_07825
Aneg04G000350.1	ACNE_07826
Aneg10G001310.1	ACNE_07827
Aneg10G011640.1	ACNE_07828
Aneg01G017990.1	ACNE_07829
Aneg07G007950.1	ACNE_07830
Aneg02G006030.1	ACNE_07831
Aneg13G000400.1	ACNE_07832
Aneg08G008050.1	ACNE_07833
Aneg13G016850.1	ACNE_07834
Aneg03G003600.1	ACNE_07835
Aneg05G019080.1	ACNE_07836
Aneg04G002400.1	ACNE_07837
Aneg07G011000.1	ACNE_07838
Aneg10G000900.1	ACNE_07839
Aneg04G019790.1	ACNE_07840
Aneg11G009310.1	ACNE_07841
Aneg05G001110.1	ACNE_07842
Aneg01G000440.1	ACNE_07843
Aneg12G006660.1	ACNE_07844
Aneg08G011870.1	ACNE_07845
Aneg08G019340.1	ACNE_07846
Aneg01G011650.1	ACNE_07847
Aneg09G009870.1	ACNE_07848
Aneg13G000600.1	ACNE_07849
Aneg02G011170.1	ACNE_07850
Aneg01G031940.1	ACNE_07851
Aneg09G008560.1	ACNE_07852
Aneg01G012550.1	ACNE_07853
Aneg09G013730.1	ACNE_07854
Aneg07G018980.1	ACNE_07855
Aneg10G011940.1	ACNE_07856
Aneg13G015480.1	ACNE_07857
Aneg10G014950.1	ACNE_07858
Aneg02G002000.1	ACNE_07859
Aneg10G007460.1	ACNE_07860
Aneg06G011260.1	ACNE_07861
Aneg11G009760.1	ACNE_07862
Aneg09G012440.1	ACNE_07863
Aneg02G006570.1	ACNE_07864
Aneg01G027350.1	ACNE_07865
Aneg05G017390.1	ACNE_07866
Aneg07G018570.1	ACNE_07867
Aneg04G019850.1	ACNE_07868
Aneg04G018690.1	ACNE_07869
Aneg07G018640.1	ACNE_07870
Aneg03G012550.1	ACNE_07871
Aneg01G028170.1	ACNE_07872
Aneg09G005780.1	ACNE_07873
Aneg03G006140.1	ACNE_07874
Aneg10G013830.1	ACNE_07875
Aneg08G003660.1	ACNE_07876
Aneg07G013290.1	ACNE_07877
Aneg04G025230.1	ACNE_07878
Aneg02G012330.1	ACNE_07879
Aneg11G014220.1	ACNE_07880
Aneg02G015660.1	ACNE_07881
Aneg01G030850.1	ACNE_07882
Aneg03G015660.1	ACNE_07883
Aneg07G007020.1	ACNE_07884
Aneg03G002500.1	ACNE_07885
Aneg04G016350.1	ACNE_07886
Aneg04G027300.1	ACNE_07887
Aneg02G023910.1	ACNE_07888
Aneg05G013700.1	ACNE_07889
Aneg11G003580.1	ACNE_07890
Aneg10G013540.1	ACNE_07891
Aneg13G006020.1	ACNE_07892
Aneg01G021970.1	ACNE_07893
Aneg06G014710.1	ACNE_07894
Aneg07G002740.1	ACNE_07895
Aneg01G009090.1	ACNE_07896
Aneg06G003540.1	ACNE_07897
Aneg02G000530.1	ACNE_07898
Aneg09G004310.1	ACNE_07899
Aneg04G024830.1	ACNE_07900
Aneg02G025140.1	ACNE_07901
Aneg11G015180.1	ACNE_07902
Aneg01G004650.1	ACNE_07903
Aneg01G009040.1	ACNE_07904
Aneg02G014280.1	ACNE_07905
Aneg11G010680.1	ACNE_07906
Aneg05G011280.1	ACNE_07907
Aneg07G016400.1	ACNE_07908
Aneg05G011310.1	ACNE_07909
Aneg02G024860.1	ACNE_07910
Aneg02G009490.1	ACNE_07911
Aneg09G015370.1	ACNE_07912
Aneg01G007620.1	ACNE_07913
Aneg04G023610.1	ACNE_07914
Aneg11G016940.1	ACNE_07915
Aneg06G011190.1	ACNE_07916
Aneg01G004040.1	ACNE_07917
Aneg05G012110.1	ACNE_07918
Aneg11G000770.1	ACNE_07919
Aneg03G021070.1	ACNE_07920
Aneg01G026950.1	ACNE_07921
Aneg11G004780.1	ACNE_07922
Aneg05G005640.1	ACNE_07923
Aneg03G010760.1	ACNE_07924
Aneg12G016080.1	ACNE_07925
Aneg01G029280.1	ACNE_07926
Aneg02G027620.1	ACNE_07927
Aneg12G005070.1	ACNE_07928
Aneg12G009040.1	ACNE_07929
Aneg05G003860.1	ACNE_07930
Aneg01G012600.1	ACNE_07931
Aneg11G009430.1	ACNE_07932
Aneg01G029180.1	ACNE_07933
Aneg04G020620.1	ACNE_07934
Aneg01G011200.1	ACNE_07935
Aneg03G003310.1	ACNE_07936
Aneg02G008350.1	ACNE_07937
Aneg06G011060.1	ACNE_07938
Aneg07G009710.1	ACNE_07939
Aneg12G010230.1	ACNE_07940
Aneg08G007680.1	ACNE_07941
Aneg09G012210.1	ACNE_07942
Aneg03G024180.1	ACNE_07943
Aneg05G018630.1	ACNE_07944
Aneg01G014900.1	ACNE_07945
Aneg08G009070.1	ACNE_07946
Aneg12G011970.1	ACNE_07947
Aneg01G023970.1	ACNE_07948
Aneg11G002460.1	ACNE_07949
Aneg03G007060.1	ACNE_07950
Aneg09G015810.1	ACNE_07951
Aneg12G009830.1	ACNE_07952
Aneg02G010750.1	ACNE_07953
Aneg04G014530.1	ACNE_07954
Aneg11G003610.1	ACNE_07955
Aneg03G007650.1	ACNE_07956
Aneg12G003430.1	ACNE_07957
Aneg08G009460.1	ACNE_07958
Aneg04G005020.1	ACNE_07959
Aneg09G009440.1	ACNE_07960
Aneg12G013900.1	ACNE_07961
Aneg10G003200.1	ACNE_07962
Aneg11G015070.1	ACNE_07963
Aneg11G003500.1	ACNE_07964
Aneg05G024460.1	ACNE_07965
Aneg07G010270.1	ACNE_07966
Aneg08G012000.1	ACNE_07967
Aneg11G009300.1	ACNE_07968
Aneg13G009790.1	ACNE_07969
Aneg01G032750.1	ACNE_07970
Aneg02G000500.1	ACNE_07971
Aneg08G008040.1	ACNE_07972
Aneg07G017050.1	ACNE_07973
Aneg11G008130.1	ACNE_07974
Aneg08G018920.1	ACNE_07975
Aneg09G012030.1	ACNE_07976
Aneg10G013810.1	ACNE_07977
Aneg12G004820.1	ACNE_07978
Aneg01G032550.1	ACNE_07979
Aneg07G014250.1	ACNE_07980
Aneg12G013470.1	ACNE_07981
Aneg02G008960.1	ACNE_07982
Aneg12G000370.1	ACNE_07983
Aneg04G019560.1	ACNE_07984
Aneg12G005350.1	ACNE_07985
Aneg11G003850.1	ACNE_07986
Aneg11G004560.1	ACNE_07987
Aneg01G018310.1	ACNE_07988
Aneg03G006270.1	ACNE_07989
Aneg08G015460.1	ACNE_07990
Aneg01G027630.1	ACNE_07991
Aneg13G003910.1	ACNE_07992
Aneg11G015870.1	ACNE_07993
Aneg12G014310.1	ACNE_07994
Aneg02G020550.1	ACNE_07995
Aneg13G012880.1	ACNE_07996
Aneg04G005430.1	ACNE_07997
Aneg02G030220.1	ACNE_07998
Aneg01G030360.1	ACNE_07999
Aneg11G014620.1	ACNE_08000
Aneg05G015850.1	ACNE_08001
Aneg01G008320.1	ACNE_08002
Aneg08G001610.1	ACNE_08003
Aneg10G005660.1	ACNE_08004
Aneg01G023400.1	ACNE_08005
Aneg08G012720.1	ACNE_08006
Aneg12G012620.1	ACNE_08007
Aneg06G018350.1	ACNE_08008
Aneg01G029480.1	ACNE_08009
Aneg13G006620.1	ACNE_08010
Aneg09G016650.1	ACNE_08011
Aneg04G008880.1	ACNE_08012
Aneg08G005570.1	ACNE_08013
Aneg09G017630.1	ACNE_08014
Aneg04G015670.1	ACNE_08015
Aneg03G000740.1	ACNE_08016
Aneg07G006820.1	ACNE_08017
Aneg01G030830.1	ACNE_08018
Aneg09G006720.1	ACNE_08019
Aneg02G026120.1	ACNE_08020
Aneg01G031290.1	ACNE_08021
Aneg02G003240.1	ACNE_08022
Aneg13G003800.1	ACNE_08023
Aneg03G023750.1	ACNE_08024
Aneg02G012400.1	ACNE_08025
Aneg10G015970.1	ACNE_08026
Aneg13G009560.1	ACNE_08027
Aneg03G027120.1	ACNE_08028
Aneg04G004120.1	ACNE_08029
Aneg10G013610.1	ACNE_08030
Aneg06G005430.1	ACNE_08031
Aneg01G006790.1	ACNE_08032
Aneg11G002220.1	ACNE_08033
Aneg10G014200.1	ACNE_08034
Aneg05G003720.1	ACNE_08035
Aneg09G016680.1	ACNE_08036
Aneg03G014120.1	ACNE_08037
Aneg12G008030.1	ACNE_08038
Aneg06G000860.1	ACNE_08039
Aneg03G027910.1	ACNE_08040
Aneg02G024110.1	ACNE_08041
Aneg10G003050.1	ACNE_08042
Aneg09G009160.1	ACNE_08043
Aneg02G017620.1	ACNE_08044
Aneg03G020410.1	ACNE_08045
Aneg01G003800.1	ACNE_08046
Aneg03G009640.1	ACNE_08047
Aneg08G005250.1	ACNE_08048
Aneg12G013580.1	ACNE_08049
Aneg01G005710.1	ACNE_08050
Aneg10G008050.1	ACNE_08051
Aneg10G009010.1	ACNE_08052
Aneg05G013220.1	ACNE_08053
Aneg05G014830.1	ACNE_08054
Aneg02G018020.1	ACNE_08055
Aneg07G018160.1	ACNE_08056
Aneg09G003240.1	ACNE_08057
Aneg02G016690.1	ACNE_08058
Aneg07G015860.1	ACNE_08059
Aneg02G029180.1	ACNE_08060
Aneg10G010040.1	ACNE_08061
Aneg02G019830.1	ACNE_08062
Aneg05G001480.1	ACNE_08063
Aneg02G009500.1	ACNE_08064
Aneg07G004470.1	ACNE_08065
Aneg04G023380.1	ACNE_08066
Aneg05G000230.1	ACNE_08067
Aneg04G007030.1	ACNE_08068
Aneg05G018290.1	ACNE_08069
Aneg08G002100.1	ACNE_08070
Aneg12G014290.1	ACNE_08071
Aneg05G002270.1	ACNE_08072
Aneg08G005960.1	ACNE_08073
Aneg11G011680.1	ACNE_08074
Aneg03G008490.1	ACNE_08075
Aneg13G011420.1	ACNE_08076
Aneg08G000570.1	ACNE_08077
Aneg12G014980.1	ACNE_08078
Aneg05G025080.1	ACNE_08079
Aneg12G016690.1	ACNE_08080
Aneg08G019580.1	ACNE_08081
Aneg02G011470.1	ACNE_08082
Aneg12G008280.1	ACNE_08083
Aneg01G025570.1	ACNE_08084
Aneg11G009890.1	ACNE_08085
Aneg02G019410.1	ACNE_08086
Aneg06G013250.1	ACNE_08087
Aneg07G014900.1	ACNE_08088
Aneg02G003310.1	ACNE_08089
Aneg13G016770.1	ACNE_08090
Aneg12G008690.1	ACNE_08091
Aneg05G003250.1	ACNE_08092
Aneg10G014770.1	ACNE_08093
Aneg04G023370.1	ACNE_08094
Aneg09G004290.1	ACNE_08095
Aneg04G000140.1	ACNE_08096
Aneg01G031930.1	ACNE_08097
Aneg11G015540.1	ACNE_08098
Aneg03G016460.1	ACNE_08099
Aneg06G003410.1	ACNE_08100
Aneg12G018370.1	ACNE_08101
Aneg08G019270.1	ACNE_08102
Aneg04G006340.1	ACNE_08103
Aneg03G000110.1	ACNE_08104
Aneg02G026050.1	ACNE_08105
Aneg03G020440.1	ACNE_08106
Aneg08G012780.1	ACNE_08107
Aneg05G017960.1	ACNE_08108
Aneg06G005400.1	ACNE_08109
Aneg07G001810.1	ACNE_08110
Aneg02G024200.1	ACNE_08111
Aneg01G030790.1	ACNE_08112
Aneg08G009790.1	ACNE_08113
Aneg01G001750.1	ACNE_08114
Aneg03G006300.1	ACNE_08115
Aneg13G008550.1	ACNE_08116
Aneg07G010390.1	ACNE_08117
Aneg05G019280.1	ACNE_08118
Aneg08G003700.1	ACNE_08119
Aneg10G009340.1	ACNE_08120
Aneg04G029180.1	ACNE_08121
Aneg01G025840.1	ACNE_08122
Aneg06G015010.1	ACNE_08123
Aneg11G000970.1	ACNE_08124
Aneg07G004790.1	ACNE_08125
Aneg03G024850.1	ACNE_08126
Aneg02G010210.1	ACNE_08127
Aneg03G017250.1	ACNE_08128
Aneg03G022510.1	ACNE_08129
Aneg12G012210.1	ACNE_08130
Aneg02G012920.1	ACNE_08131
Aneg01G011370.1	ACNE_08132
Aneg01G027530.1	ACNE_08133
Aneg11G012180.1	ACNE_08134
Aneg04G017080.1	ACNE_08135
Aneg02G027990.1	ACNE_08136
Aneg06G015030.1	ACNE_08137
Aneg09G013960.1	ACNE_08138
Aneg06G018090.1	ACNE_08139
Aneg11G017010.1	ACNE_08140
Aneg05G004020.1	ACNE_08141
Aneg03G013830.1	ACNE_08142
Aneg06G018760.1	ACNE_08143
Aneg04G010120.1	ACNE_08144
Aneg04G020000.1	ACNE_08145
Aneg02G025790.1	ACNE_08146
Aneg01G007190.1	ACNE_08147
Aneg03G024990.1	ACNE_08148
Aneg09G013360.1	ACNE_08149
Aneg08G008520.1	ACNE_08150
Aneg04G025490.1	ACNE_08151
Aneg05G017550.1	ACNE_08152
Aneg05G009470.1	ACNE_08153
Aneg09G018830.1	ACNE_08154
Aneg06G012660.1	ACNE_08155
Aneg07G001780.1	ACNE_08156
Aneg01G014720.1	ACNE_08157
Aneg03G001030.1	ACNE_08158
Aneg02G009530.1	ACNE_08159
Aneg06G013230.1	ACNE_08160
Aneg03G010670.1	ACNE_08161
Aneg06G008310.1	ACNE_08162
Aneg04G025890.1	ACNE_08163
Aneg06G013470.1	ACNE_08164
Aneg03G013910.1	ACNE_08165
Aneg05G000170.1	ACNE_08166
Aneg11G019440.1	ACNE_08167
Aneg07G016000.1	ACNE_08168
Aneg04G009790.1	ACNE_08169
Aneg03G011050.1	ACNE_08170
Aneg09G007790.1	ACNE_08171
Aneg11G000950.1	ACNE_08172
Aneg07G000620.1	ACNE_08173
Aneg02G018710.1	ACNE_08174
Aneg11G001940.1	ACNE_08175
Aneg11G004900.1	ACNE_08176
Aneg04G023750.1	ACNE_08177
Aneg08G005550.1	ACNE_08178
Aneg02G012230.1	ACNE_08179
Aneg05G006290.1	ACNE_08180
Aneg01G007770.1	ACNE_08181
Aneg07G012480.1	ACNE_08182
Aneg01G026430.1	ACNE_08183
Aneg10G007400.1	ACNE_08184
Aneg09G015360.1	ACNE_08185
Aneg12G000730.1	ACNE_08186
Aneg01G005880.1	ACNE_08187
Aneg09G013250.1	ACNE_08188
Aneg01G025550.1	ACNE_08189
Aneg08G005710.1	ACNE_08190
Aneg12G009760.1	ACNE_08191
Aneg10G005160.1	ACNE_08192
Aneg02G016180.1	ACNE_08193
Aneg08G013500.1	ACNE_08194
Aneg10G012590.1	ACNE_08195
Aneg03G003640.1	ACNE_08196
Aneg04G018680.1	ACNE_08197
Aneg02G015440.1	ACNE_08198
Aneg01G023450.1	ACNE_08199
Aneg03G020720.1	ACNE_08200
Aneg10G002980.1	ACNE_08201
Aneg06G013930.1	ACNE_08202
Aneg12G013280.1	ACNE_08203
Aneg09G009130.1	ACNE_08204
Aneg02G030460.1	ACNE_08205
Aneg08G008860.1	ACNE_08206
Aneg09G015940.1	ACNE_08207
Aneg08G010040.1	ACNE_08208
Aneg01G003840.1	ACNE_08209
Aneg04G025650.1	ACNE_08210
Aneg06G004560.1	ACNE_08211
Aneg05G002600.1	ACNE_08212
Aneg09G014800.1	ACNE_08213
Aneg01G016340.1	ACNE_08214
Aneg01G028100.1	ACNE_08215
Aneg10G012040.1	ACNE_08216
Aneg04G012250.1	ACNE_08217
Aneg01G018560.1	ACNE_08218
Aneg12G005160.1	ACNE_08219
Aneg08G007580.1	ACNE_08220
Aneg05G012280.1	ACNE_08221
Aneg12G017910.1	ACNE_08222
Aneg05G007580.1	ACNE_08223
Aneg12G001000.1	ACNE_08224
Aneg08G001850.1	ACNE_08225
Aneg09G003030.1	ACNE_08226
Aneg04G014540.1	ACNE_08227
Aneg13G011260.1	ACNE_08228
Aneg10G011460.1	ACNE_08229
Aneg09G004080.1	ACNE_08230
Aneg12G012980.1	ACNE_08231
Aneg13G013940.1	ACNE_08232
Aneg04G002020.1	ACNE_08233
Aneg01G017420.1	ACNE_08234
Aneg03G028690.1	ACNE_08235
Aneg08G010080.1	ACNE_08236
Aneg09G003530.1	ACNE_08237
Aneg09G002120.1	ACNE_08238
Aneg02G018380.1	ACNE_08239
Aneg13G016670.1	ACNE_08240
Aneg04G025760.1	ACNE_08241
Aneg10G008860.1	ACNE_08242
Aneg11G009360.1	ACNE_08243
Aneg10G010440.1	ACNE_08244
Aneg12G011740.1	ACNE_08245
Aneg04G018760.1	ACNE_08246
Aneg02G001940.1	ACNE_08247
Aneg12G007140.1	ACNE_08248
Aneg02G015170.1	ACNE_08249
Aneg012S000010.1	ACNE_08250
Aneg10G010510.1	ACNE_08251
Aneg11G013220.1	ACNE_08252
Aneg11G019600.1	ACNE_08253
Aneg05G006970.1	ACNE_08254
Aneg04G010860.1	ACNE_08255
Aneg13G010680.1	ACNE_08256
Aneg05G006790.1	ACNE_08257
Aneg08G007960.1	ACNE_08258
Aneg06G012260.1	ACNE_08259
Aneg03G001020.1	ACNE_08260
Aneg04G005660.1	ACNE_08261
Aneg04G002130.1	ACNE_08262
Aneg11G017640.1	ACNE_08263
Aneg10G010670.1	ACNE_08264
Aneg03G021170.1	ACNE_08265
Aneg05G022180.1	ACNE_08266
Aneg02G027370.1	ACNE_08267
Aneg12G007520.1	ACNE_08268
Aneg04G004210.1	ACNE_08269
Aneg09G000230.1	ACNE_08270
Aneg09G017760.1	ACNE_08271
Aneg13G012980.1	ACNE_08272
Aneg06G005100.1	ACNE_08273
Aneg08G015630.1	ACNE_08274
Aneg08G004430.1	ACNE_08275
Aneg11G017680.1	ACNE_08276
Aneg07G016740.1	ACNE_08277
Aneg04G013720.1	ACNE_08278
Aneg04G010130.1	ACNE_08279
Aneg07G016310.1	ACNE_08280
Aneg06G003170.1	ACNE_08281
Aneg07G006280.1	ACNE_08282
Aneg08G014620.1	ACNE_08283
Aneg02G005520.1	ACNE_08284
Aneg11G013790.1	ACNE_08285
Aneg09G002400.1	ACNE_08286
Aneg06G017990.1	ACNE_08287
Aneg09G005270.1	ACNE_08288
Aneg10G002860.1	ACNE_08289
Aneg10G010250.1	ACNE_08290
Aneg01G008310.1	ACNE_08291
Aneg06G011500.1	ACNE_08292
Aneg005S000040.1	ACNE_08293
Aneg11G004400.1	ACNE_08294
Aneg09G005260.1	ACNE_08295
Aneg09G009020.1	ACNE_08296
Aneg01G006240.1	ACNE_08297
Aneg11G015300.1	ACNE_08298
Aneg05G024560.1	ACNE_08299
Aneg02G006370.1	ACNE_08300
Aneg01G000850.1	ACNE_08301
Aneg09G008280.1	ACNE_08302
Aneg03G007020.1	ACNE_08303
Aneg01G023090.1	ACNE_08304
Aneg07G003680.1	ACNE_08305
Aneg10G012470.1	ACNE_08306
Aneg01G033910.1	ACNE_08307
Aneg08G006580.1	ACNE_08308
Aneg05G007870.1	ACNE_08309
Aneg12G011840.1	ACNE_08310
Aneg05G022630.1	ACNE_08311
Aneg09G006640.1	ACNE_08312
Aneg11G010700.1	ACNE_08313
Aneg03G004850.1	ACNE_08314
Aneg10G001750.1	ACNE_08315
Aneg02G027760.1	ACNE_08316
Aneg07G017310.1	ACNE_08317
Aneg02G025130.1	ACNE_08318
Aneg10G007680.1	ACNE_08319
Aneg02G009090.1	ACNE_08320
Aneg03G007800.1	ACNE_08321
Aneg09G016120.1	ACNE_08322
Aneg02G007910.1	ACNE_08323
Aneg05G013690.1	ACNE_08324
Aneg01G030810.1	ACNE_08325
Aneg06G018920.1	ACNE_08326
Aneg02G029410.1	ACNE_08327
Aneg07G017530.1	ACNE_08328
Aneg09G013380.1	ACNE_08329
Aneg11G011710.1	ACNE_08330
Aneg05G017210.1	ACNE_08331
Aneg11G016220.1	ACNE_08332
Aneg04G021420.1	ACNE_08333
Aneg07G015700.1	ACNE_08334
Aneg10G002680.1	ACNE_08335
Aneg04G027250.1	ACNE_08336
Aneg11G019500.1	ACNE_08337
Aneg03G002290.1	ACNE_08338
Aneg05G002390.1	ACNE_08339
Aneg08G010140.1	ACNE_08340
Aneg02G029010.1	ACNE_08341
Aneg10G010050.1	ACNE_08342
Aneg06G004730.1	ACNE_08343
Aneg01G033070.1	ACNE_08344
Aneg04G014860.1	ACNE_08345
Aneg01G019740.1	ACNE_08346
Aneg04G014890.1	ACNE_08347
Aneg07G015560.1	ACNE_08348
Aneg02G023010.1	ACNE_08349
Aneg03G017280.1	ACNE_08350
Aneg02G025770.1	ACNE_08351
Aneg03G003440.1	ACNE_08352
Aneg06G013900.1	ACNE_08353
Aneg06G016680.1	ACNE_08354
Aneg11G018920.1	ACNE_08355
Aneg09G013290.1	ACNE_08356
Aneg01G031920.1	ACNE_08357
Aneg13G001420.1	ACNE_08358
Aneg04G022350.1	ACNE_08359
Aneg04G007570.1	ACNE_08360
Aneg08G013430.1	ACNE_08361
Aneg01G029960.1	ACNE_08362
Aneg03G028910.1	ACNE_08363
Aneg01G009720.1	ACNE_08364
Aneg01G013540.1	ACNE_08365
Aneg11G012760.1	ACNE_08366
Aneg01G029650.1	ACNE_08367
Aneg10G001940.1	ACNE_08368
Aneg02G027550.1	ACNE_08369
Aneg06G001410.1	ACNE_08370
Aneg12G002260.1	ACNE_08371
Aneg09G016670.1	ACNE_08372
Aneg04G005260.1	ACNE_08373
Aneg05G017700.1	ACNE_08374
Aneg06G012060.1	ACNE_08375
Aneg03G018010.1	ACNE_08376
Aneg12G000790.1	ACNE_08377
Aneg04G015890.1	ACNE_08378
Aneg09G009420.1	ACNE_08379
Aneg06G019200.1	ACNE_08380
Aneg06G002270.1	ACNE_08381
Aneg06G009110.1	ACNE_08382
Aneg11G010260.1	ACNE_08383
Aneg02G003040.1	ACNE_08384
Aneg02G019660.1	ACNE_08385
Aneg07G003400.1	ACNE_08386
Aneg07G004230.1	ACNE_08387
Aneg06G007950.1	ACNE_08388
Aneg01G010730.1	ACNE_08389
Aneg02G016700.1	ACNE_08390
Aneg03G024320.1	ACNE_08391
Aneg09G012730.1	ACNE_08392
Aneg11G004430.1	ACNE_08393
Aneg12G001830.1	ACNE_08394
Aneg02G011810.1	ACNE_08395
Aneg01G011000.1	ACNE_08396
Aneg05G010780.1	ACNE_08397
Aneg12G006910.1	ACNE_08398
Aneg03G000290.1	ACNE_08399
Aneg01G019760.1	ACNE_08400
Aneg08G016690.1	ACNE_08401
Aneg02G024290.1	ACNE_08402
Aneg02G003640.1	ACNE_08403
Aneg06G010050.1	ACNE_08404
Aneg11G004570.1	ACNE_08405
Aneg01G020130.1	ACNE_08406
Aneg13G004550.1	ACNE_08407
Aneg11G000140.1	ACNE_08408
Aneg03G003610.1	ACNE_08409
Aneg01G009290.1	ACNE_08410
Aneg04G008500.1	ACNE_08411
Aneg02G012680.1	ACNE_08412
Aneg09G001870.1	ACNE_08413
Aneg11G017250.1	ACNE_08414
Aneg04G010320.1	ACNE_08415
Aneg02G015420.1	ACNE_08416
Aneg04G008790.1	ACNE_08417
Aneg06G013740.1	ACNE_08418
Aneg06G017350.1	ACNE_08419
Aneg02G008420.1	ACNE_08420
Aneg11G008140.1	ACNE_08421
Aneg02G012270.1	ACNE_08422
Aneg02G000280.1	ACNE_08423
Aneg03G015380.1	ACNE_08424
Aneg05G014380.1	ACNE_08425
Aneg06G019880.1	ACNE_08426
Aneg01G024060.1	ACNE_08427
Aneg02G028180.1	ACNE_08428
Aneg05G006340.1	ACNE_08429
Aneg01G001110.1	ACNE_08430
Aneg01G011140.1	ACNE_08431
Aneg01G010800.1	ACNE_08432
Aneg05G000180.1	ACNE_08433
Aneg04G018050.1	ACNE_08434
Aneg05G012710.1	ACNE_08435
Aneg01G010560.1	ACNE_08436
Aneg13G010500.1	ACNE_08437
Aneg07G015900.1	ACNE_08438
Aneg09G013970.1	ACNE_08439
Aneg07G014740.1	ACNE_08440
Aneg05G017410.1	ACNE_08441
Aneg07G006500.1	ACNE_08442
Aneg01G015390.1	ACNE_08443
Aneg13G013190.1	ACNE_08444
Aneg01G024040.1	ACNE_08445
Aneg01G018730.1	ACNE_08446
Aneg09G018000.1	ACNE_08447
Aneg07G007880.1	ACNE_08448
Aneg01G005910.1	ACNE_08449
Aneg03G005550.1	ACNE_08450
Aneg08G001840.1	ACNE_08451
Aneg01G002940.1	ACNE_08452
Aneg06G017370.1	ACNE_08453
Aneg01G016910.1	ACNE_08454
Aneg05G001490.1	ACNE_08455
Aneg01G002340.1	ACNE_08456
Aneg09G014770.1	ACNE_08457
Aneg06G008920.1	ACNE_08458
Aneg02G015860.1	ACNE_08459
Aneg10G004030.1	ACNE_08460
Aneg06G010440.1	ACNE_08461
Aneg05G010250.1	ACNE_08462
Aneg03G008140.1	ACNE_08463
Aneg01G020160.1	ACNE_08464
Aneg12G016130.1	ACNE_08465
Aneg04G008400.1	ACNE_08466
Aneg04G004880.1	ACNE_08467
Aneg06G019270.1	ACNE_08468
Aneg05G009960.1	ACNE_08469
Aneg11G015800.1	ACNE_08470
Aneg11G007340.1	ACNE_08471
Aneg06G009670.1	ACNE_08472
Aneg13G005800.1	ACNE_08473
Aneg10G012650.1	ACNE_08474
Aneg01G022380.1	ACNE_08475
Aneg10G001500.1	ACNE_08476
Aneg04G024190.1	ACNE_08477
Aneg02G017160.1	ACNE_08478
Aneg03G021580.1	ACNE_08479
Aneg11G001040.1	ACNE_08480
Aneg03G022930.1	ACNE_08481
Aneg02G024150.1	ACNE_08482
Aneg12G010140.1	ACNE_08483
Aneg02G017390.1	ACNE_08484
Aneg01G018650.1	ACNE_08485
Aneg11G007690.1	ACNE_08486
Aneg13G006570.1	ACNE_08487
Aneg09G010010.1	ACNE_08488
Aneg13G009950.1	ACNE_08489
Aneg01G024730.1	ACNE_08490
Aneg03G015460.1	ACNE_08491
Aneg02G024010.1	ACNE_08492
Aneg02G002150.1	ACNE_08493
Aneg03G007410.1	ACNE_08494
Aneg11G015510.1	ACNE_08495
Aneg05G014000.1	ACNE_08496
Aneg07G012580.1	ACNE_08497
Aneg02G020000.1	ACNE_08498
Aneg06G004390.1	ACNE_08499
Aneg08G018770.1	ACNE_08500
Aneg02G001110.1	ACNE_08501
Aneg12G008900.1	ACNE_08502
Aneg05G024700.1	ACNE_08503
Aneg06G002200.1	ACNE_08504
Aneg01G017520.1	ACNE_08505
Aneg05G001750.1	ACNE_08506
Aneg04G007920.1	ACNE_08507
Aneg01G002120.1	ACNE_08508
Aneg06G009280.1	ACNE_08509
