Asac12G016960.1	ACSA_00001
Asac12G025140.1	ACSA_12672
Asac10G008540.1	ACSA_12673
Asac03G027370.1	ACSA_12674
Asac05G029540.1	ACSA_12675
Asac02G007600.1	ACSA_12676
Asac02G021530.1	ACSA_12677
Asac07G011940.1	ACSA_12678
Asac01G016010.1	ACSA_12679
Asac03G009270.1	ACSA_12680
Asac03G031350.1	ACSA_12681
Asac02G040050.1	ACSA_12682
Asac10G005150.1	ACSA_12683
Asac033S000010.1	ACSA_12684
Asac028S000090.1	ACSA_12685
Asac09G007810.1	ACSA_12686
Asac07G003290.1	ACSA_12687
Asac02G009610.1	ACSA_12688
Asac11G020160.1	ACSA_12689
Asac10G008880.1	ACSA_12690
Asac09G007790.1	ACSA_12691
Asac11G021280.1	ACSA_12692
Asac13G012530.1	ACSA_12693
Asac02G001170.1	ACSA_12694
Asac03G033210.1	ACSA_12695
Asac03G028300.1	ACSA_12696
Asac10G015540.1	ACSA_12697
Asac03G024510.1	ACSA_12698
Asac06G014370.1	ACSA_12699
Asac02G005410.1	ACSA_12700
Asac01G025950.1	ACSA_12701
Asac11G010850.1	ACSA_12702
Asac198S000040.1	ACSA_12703
Asac09G008460.1	ACSA_12704
Asac03G008420.1	ACSA_12705
Asac04G016500.1	ACSA_12706
Asac02G030840.1	ACSA_12707
Asac02G040110.1	ACSA_12708
Asac080S000010.1	ACSA_12709
Asac04G022200.1	ACSA_12710
Asac12G003850.1	ACSA_12711
Asac05G010660.1	ACSA_12712
Asac05G031360.1	ACSA_12713
Asac01G039880.1	ACSA_12714
Asac09G023360.1	ACSA_12715
Asac05G034460.1	ACSA_12716
Asac01G000740.1	ACSA_12717
Asac07G022530.1	ACSA_12718
Asac04G018700.1	ACSA_12719
Asac06G012590.1	ACSA_12720
Asac09G013490.1	ACSA_12721
Asac11G023620.1	ACSA_12722
Asac06G019470.1	ACSA_12723
Asac07G021710.1	ACSA_12724
Asac11G014910.1	ACSA_12725
Asac01G026830.1	ACSA_12726
Asac08G023990.1	ACSA_12727
Asac08G010110.1	ACSA_12728
Asac13G017970.1	ACSA_12729
Asac03G012840.1	ACSA_12730
Asac11G016880.1	ACSA_12731
Asac01G012010.1	ACSA_12732
Asac242S000040.1	ACSA_12733
Asac05G008940.1	ACSA_12734
Asac08G023640.1	ACSA_12735
Asac03G028090.1	ACSA_12736
Asac07G008750.1	ACSA_12737
Asac06G012090.1	ACSA_12738
Asac05G013870.1	ACSA_12739
Asac074S000040.1	ACSA_12740
Asac05G014990.1	ACSA_12741
Asac09G000820.1	ACSA_12742
Asac01G025520.1	ACSA_12743
Asac02G040010.1	ACSA_12744
Asac11G023460.1	ACSA_12745
Asac05G020010.1	ACSA_12746
Asac02G010560.1	ACSA_12747
Asac09G011370.1	ACSA_12748
Asac01G005440.1	ACSA_12749
Asac12G002500.1	ACSA_12750
Asac02G003060.1	ACSA_12751
Asac01G000320.1	ACSA_12752
Asac01G019250.1	ACSA_12753
Asac11G018610.1	ACSA_12754
Asac11G000510.1	ACSA_12755
Asac09G016740.1	ACSA_12756
Asac09G012330.1	ACSA_12757
Asac05G028220.1	ACSA_12758
Asac11G002190.1	ACSA_12759
Asac05G000710.1	ACSA_12760
Asac10G006880.1	ACSA_12761
Asac054S000020.1	ACSA_12762
Asac08G012760.1	ACSA_12763
Asac07G010850.1	ACSA_12764
Asac04G024810.1	ACSA_12765
Asac01G002940.1	ACSA_12766
Asac12G014000.1	ACSA_12767
Asac05G004270.1	ACSA_12768
Asac07G014550.1	ACSA_12769
Asac10G012300.1	ACSA_12770
Asac08G022600.1	ACSA_12771
Asac028S000110.1	ACSA_12772
Asac09G005880.1	ACSA_12773
Asac03G015750.1	ACSA_12774
Asac12G010610.1	ACSA_12775
Asac07G020730.1	ACSA_12776
Asac05G024960.1	ACSA_12777
Asac12G016620.1	ACSA_12778
Asac02G021030.1	ACSA_12779
Asac07G020170.1	ACSA_12780
Asac02G025490.1	ACSA_12781
Asac07G008820.1	ACSA_12782
Asac05G023350.1	ACSA_12783
Asac12G015410.1	ACSA_12784
Asac10G009540.1	ACSA_12785
Asac02G033090.1	ACSA_12786
Asac01G018780.1	ACSA_12787
Asac09G020650.1	ACSA_12788
Asac10G019290.1	ACSA_12789
Asac01G016150.1	ACSA_12790
Asac07G013030.1	ACSA_12791
Asac11G023120.1	ACSA_12792
Asac05G004200.1	ACSA_12793
Asac04G010890.1	ACSA_12794
Asac03G002180.1	ACSA_12795
Asac03G001740.1	ACSA_12796
Asac01G037790.1	ACSA_12797
Asac04G001870.1	ACSA_12798
Asac12G020810.1	ACSA_12799
Asac13G007630.1	ACSA_12800
Asac12G009410.1	ACSA_12801
Asac08G020390.1	ACSA_12802
Asac13G021260.1	ACSA_12803
Asac08G014710.1	ACSA_12804
Asac05G021200.1	ACSA_12805
Asac04G005330.1	ACSA_12806
Asac02G010580.1	ACSA_12807
Asac02G038880.1	ACSA_12808
Asac02G009790.1	ACSA_12809
Asac11G022720.1	ACSA_12810
Asac03G010220.1	ACSA_12811
Asac12G001940.1	ACSA_12812
Asac06G022890.1	ACSA_12813
Asac12G022450.1	ACSA_12814
Asac07G018430.1	ACSA_12815
Asac13G006860.1	ACSA_12816
Asac12G014410.1	ACSA_12817
Asac05G000050.1	ACSA_12818
Asac05G014530.1	ACSA_12819
Asac08G008050.1	ACSA_12820
Asac04G022970.1	ACSA_12821
Asac05G031310.1	ACSA_12822
Asac02G024740.1	ACSA_12823
Asac13G012890.1	ACSA_12824
Asac05G002170.1	ACSA_12825
Asac05G029440.1	ACSA_12826
Asac08G002440.1	ACSA_12827
Asac09G007450.1	ACSA_12828
Asac09G026430.1	ACSA_12829
Asac07G014220.1	ACSA_12830
Asac12G001750.1	ACSA_12831
Asac06G017720.1	ACSA_12832
Asac06G018260.1	ACSA_12833
Asac09G013440.1	ACSA_12834
Asac02G003840.1	ACSA_12835
Asac03G016370.1	ACSA_12836
Asac12G023670.1	ACSA_12837
Asac06G001510.1	ACSA_12838
Asac12G012910.1	ACSA_12839
Asac03G024370.1	ACSA_12840
Asac04G005130.1	ACSA_12841
Asac02G017020.1	ACSA_12842
Asac07G000040.1	ACSA_12843
Asac11G014660.1	ACSA_12844
Asac07G018490.1	ACSA_12845
Asac12G019540.1	ACSA_12846
Asac11G002140.1	ACSA_12847
Asac13G015250.1	ACSA_12848
Asac10G022350.1	ACSA_12849
Asac10G006560.1	ACSA_12850
Asac05G027040.1	ACSA_12851
Asac04G001850.1	ACSA_12852
Asac07G023910.1	ACSA_12853
Asac02G040980.1	ACSA_12854
Asac12G022170.1	ACSA_12855
Asac11G008170.1	ACSA_12856
Asac02G040570.1	ACSA_12857
Asac05G017050.1	ACSA_12858
Asac03G006100.1	ACSA_12859
Asac02G020860.1	ACSA_12860
Asac08G005510.1	ACSA_12861
Asac02G035200.1	ACSA_12862
Asac12G009240.1	ACSA_12863
Asac01G020310.1	ACSA_12864
Asac03G023000.1	ACSA_12865
Asac04G004470.1	ACSA_12866
Asac08G009230.1	ACSA_12867
Asac05G024230.1	ACSA_12868
Asac02G030300.1	ACSA_12869
Asac05G030040.1	ACSA_12870
Asac05G012540.1	ACSA_12871
Asac01G026150.1	ACSA_12872
Asac03G001910.1	ACSA_12873
Asac06G007980.1	ACSA_12874
Asac11G015550.1	ACSA_12875
Asac01G015400.1	ACSA_12876
Asac08G020310.1	ACSA_12877
Asac02G042760.1	ACSA_12878
Asac01G004700.1	ACSA_12879
Asac01G001440.1	ACSA_12880
Asac07G021830.1	ACSA_12881
Asac12G015600.1	ACSA_12882
Asac06G003380.1	ACSA_12883
Asac13G002830.1	ACSA_12884
Asac01G007900.1	ACSA_12885
Asac08G007100.1	ACSA_12886
Asac09G012820.1	ACSA_12887
Asac02G006600.1	ACSA_12888
Asac09G010110.1	ACSA_12889
Asac07G015900.1	ACSA_12890
Asac04G006010.1	ACSA_12891
Asac04G024960.1	ACSA_12892
Asac03G033490.1	ACSA_12893
Asac12G001530.1	ACSA_12894
Asac04G016820.1	ACSA_12895
Asac01G038830.1	ACSA_12896
Asac09G016510.1	ACSA_12897
Asac03G032040.1	ACSA_12898
Asac01G002800.1	ACSA_12899
Asac06G014410.1	ACSA_12900
Asac05G023000.1	ACSA_12901
Asac07G019860.1	ACSA_12902
Asac08G016010.1	ACSA_12903
Asac09G018580.1	ACSA_12904
Asac09G006300.1	ACSA_12905
Asac01G028110.1	ACSA_12906
Asac07G013410.1	ACSA_12907
Asac03G035880.1	ACSA_12908
Asac01G001080.1	ACSA_12909
Asac03G002710.1	ACSA_12910
Asac02G014360.1	ACSA_12911
Asac07G011540.1	ACSA_12912
Asac06G014720.1	ACSA_12913
Asac03G007490.1	ACSA_12914
Asac08G023450.1	ACSA_12915
Asac06G009100.1	ACSA_12916
Asac05G009120.1	ACSA_12917
Asac03G034050.1	ACSA_12918
Asac12G007960.1	ACSA_12919
Asac02G023830.1	ACSA_12920
Asac05G011970.1	ACSA_12921
Asac08G006510.1	ACSA_12922
Asac11G023230.1	ACSA_12923
Asac01G018120.1	ACSA_12924
Asac06G002870.1	ACSA_12925
Asac12G016410.1	ACSA_12926
Asac06G006400.1	ACSA_12927
Asac03G011000.1	ACSA_12928
Asac04G013340.1	ACSA_12929
Asac11G022130.1	ACSA_12930
Asac10G024120.1	ACSA_12931
Asac01G004320.1	ACSA_12932
Asac02G001320.1	ACSA_12933
Asac05G001190.1	ACSA_12934
Asac02G016000.1	ACSA_12935
Asac10G019870.1	ACSA_12936
Asac03G012760.1	ACSA_12937
Asac03G016520.1	ACSA_12938
Asac02G004120.1	ACSA_12939
Asac08G021000.1	ACSA_12940
Asac02G034040.1	ACSA_12941
Asac05G017780.1	ACSA_12942
Asac09G011690.1	ACSA_12943
Asac13G018350.1	ACSA_12944
Asac01G012080.1	ACSA_12945
Asac09G029300.1	ACSA_12946
Asac01G028730.1	ACSA_12947
Asac12G010420.1	ACSA_12948
Asac07G001250.1	ACSA_12949
Asac06G020060.1	ACSA_12950
Asac05G028550.1	ACSA_12951
Asac07G008800.1	ACSA_12952
Asac03G024080.1	ACSA_12953
Asac09G009410.1	ACSA_12954
Asac10G016000.1	ACSA_12955
Asac03G013200.1	ACSA_12956
Asac05G030990.1	ACSA_12957
Asac07G020240.1	ACSA_12958
Asac08G006800.1	ACSA_12959
Asac05G023340.1	ACSA_12960
Asac07G006830.1	ACSA_12961
Asac03G000530.1	ACSA_12962
Asac03G021920.1	ACSA_12963
Asac12G023090.1	ACSA_12964
Asac02G037540.1	ACSA_12965
Asac01G008210.1	ACSA_12966
Asac11G018320.1	ACSA_12967
Asac07G016000.1	ACSA_12968
Asac02G005360.1	ACSA_12969
Asac11G001230.1	ACSA_12970
Asac08G009870.1	ACSA_12971
Asac02G024500.1	ACSA_12972
Asac02G032730.1	ACSA_12973
Asac08G000820.1	ACSA_12974
Asac10G009160.1	ACSA_12975
Asac02G024270.1	ACSA_12976
Asac03G029790.1	ACSA_12977
Asac03G023330.1	ACSA_12978
Asac05G028070.1	ACSA_12979
Asac04G002610.1	ACSA_12980
Asac09G003450.1	ACSA_12981
Asac01G009420.1	ACSA_12982
Asac08G000560.1	ACSA_12983
Asac05G027880.1	ACSA_12984
Asac12G025160.1	ACSA_12985
Asac02G000900.1	ACSA_12986
Asac073S000010.1	ACSA_12987
Asac10G024680.1	ACSA_12988
Asac05G003650.1	ACSA_12989
Asac05G021370.1	ACSA_12990
Asac05G013880.1	ACSA_12991
Asac08G024370.1	ACSA_12992
Asac01G001610.1	ACSA_12993
Asac12G011890.1	ACSA_12994
Asac04G018160.1	ACSA_12995
Asac11G019710.1	ACSA_12996
Asac11G010410.1	ACSA_12997
Asac12G001100.1	ACSA_12998
Asac08G003600.1	ACSA_12999
Asac02G035440.1	ACSA_13000
Asac10G008580.1	ACSA_13001
Asac11G006130.1	ACSA_13002
Asac11G019890.1	ACSA_13003
Asac02G016230.1	ACSA_13004
Asac05G017380.1	ACSA_13005
Asac06G012700.1	ACSA_13006
Asac09G027080.1	ACSA_13007
Asac06G025060.1	ACSA_13008
Asac11G022400.1	ACSA_13009
Asac10G016350.1	ACSA_13010
Asac02G000570.1	ACSA_13011
Asac370S000200.1	ACSA_13012
Asac10G012270.1	ACSA_13013
Asac05G021930.1	ACSA_13014
Asac03G034360.1	ACSA_13015
Asac09G012700.1	ACSA_13016
Asac09G026410.1	ACSA_13017
Asac05G000650.1	ACSA_13018
Asac05G032390.1	ACSA_13019
Asac05G008080.1	ACSA_13020
Asac06G016380.1	ACSA_13021
Asac03G017970.1	ACSA_13022
Asac10G015220.1	ACSA_13023
Asac03G034450.1	ACSA_13024
Asac05G003070.1	ACSA_13025
Asac04G003730.1	ACSA_13026
Asac03G011820.1	ACSA_13027
Asac05G026040.1	ACSA_13028
Asac02G005940.1	ACSA_13029
Asac01G012420.1	ACSA_13030
Asac06G022910.1	ACSA_13031
Asac01G030350.1	ACSA_13032
Asac10G003810.1	ACSA_13033
Asac05G009860.1	ACSA_13034
Asac11G019610.1	ACSA_13035
Asac09G006140.1	ACSA_13036
Asac08G000180.1	ACSA_13037
Asac05G007860.1	ACSA_13038
Asac01G002890.1	ACSA_13039
Asac13G017390.1	ACSA_13040
Asac05G033620.1	ACSA_13041
Asac09G015760.1	ACSA_13042
Asac05G012940.1	ACSA_13043
Asac07G002030.1	ACSA_13044
Asac12G020350.1	ACSA_13045
Asac047S000040.1	ACSA_13046
Asac12G008080.1	ACSA_13047
Asac07G022310.1	ACSA_13048
Asac11G023910.1	ACSA_13049
Asac08G024310.1	ACSA_13050
Asac02G022090.1	ACSA_13051
Asac10G017680.1	ACSA_13052
Asac11G020250.1	ACSA_13053
Asac02G011030.1	ACSA_13054
Asac07G007140.1	ACSA_13055
Asac08G011710.1	ACSA_13056
Asac08G001120.1	ACSA_13057
Asac05G029370.1	ACSA_13058
Asac13G021030.1	ACSA_13059
Asac13G000690.1	ACSA_13060
Asac13G010170.1	ACSA_13061
Asac02G023330.1	ACSA_13062
Asac12G019250.1	ACSA_13063
Asac13G004270.1	ACSA_13064
Asac09G008080.1	ACSA_13065
Asac13G020080.1	ACSA_13066
Asac127S000100.1	ACSA_13067
Asac007S000020.1	ACSA_13068
Asac01G026610.1	ACSA_13069
Asac03G027840.1	ACSA_13070
Asac12G012380.1	ACSA_13071
Asac12G015840.1	ACSA_13072
Asac09G008590.1	ACSA_13073
Asac04G003960.1	ACSA_13074
Asac07G022770.1	ACSA_13075
Asac02G032460.1	ACSA_13076
Asac02G019750.1	ACSA_13077
Asac09G009640.1	ACSA_13078
Asac05G020070.1	ACSA_13079
Asac07G017070.1	ACSA_13080
Asac06G006780.1	ACSA_13081
Asac06G013960.1	ACSA_13082
Asac08G023870.1	ACSA_13083
Asac04G010450.1	ACSA_13084
Asac06G014290.1	ACSA_13085
Asac03G032090.1	ACSA_13086
Asac10G024830.1	ACSA_13087
Asac12G008470.1	ACSA_13088
Asac09G000770.1	ACSA_13089
Asac10G004670.1	ACSA_13090
Asac11G023280.1	ACSA_13091
Asac02G037690.1	ACSA_13092
Asac01G023750.1	ACSA_13093
Asac05G000550.1	ACSA_13094
Asac12G023030.1	ACSA_13095
Asac11G011780.1	ACSA_13096
Asac09G003320.1	ACSA_13097
Asac13G000010.1	ACSA_13098
Asac04G017280.1	ACSA_13099
Asac01G038140.1	ACSA_13100
Asac01G032430.1	ACSA_13101
Asac01G032240.1	ACSA_13102
Asac01G035000.1	ACSA_13103
Asac05G023780.1	ACSA_13104
Asac02G013890.1	ACSA_13105
Asac02G034620.1	ACSA_13106
Asac11G006810.1	ACSA_13107
Asac06G015600.1	ACSA_13108
Asac08G026150.1	ACSA_13109
Asac01G001970.1	ACSA_13110
Asac11G013710.1	ACSA_13111
Asac03G021160.1	ACSA_13112
Asac02G004190.1	ACSA_13113
Asac09G018760.1	ACSA_13114
Asac11G016950.1	ACSA_13115
Asac220S000050.1	ACSA_13116
Asac07G005200.1	ACSA_13117
Asac02G009590.1	ACSA_13118
Asac02G042720.1	ACSA_13119
Asac12G002710.1	ACSA_13120
Asac09G028500.1	ACSA_13121
Asac05G007430.1	ACSA_13122
Asac11G010450.1	ACSA_13123
Asac12G021740.1	ACSA_13124
Asac02G036230.1	ACSA_13125
Asac12G014680.1	ACSA_13126
Asac03G026260.1	ACSA_13127
Asac167S000060.1	ACSA_13128
Asac07G005100.1	ACSA_13129
Asac07G002900.1	ACSA_13130
Asac05G010300.1	ACSA_13131
Asac12G018010.1	ACSA_13132
Asac11G016910.1	ACSA_13133
Asac03G024220.1	ACSA_13134
Asac12G002250.1	ACSA_13135
Asac06G001310.1	ACSA_13136
Asac02G038400.1	ACSA_13137
Asac05G026470.1	ACSA_13138
Asac12G002610.1	ACSA_13139
Asac03G007440.1	ACSA_13140
Asac03G032210.1	ACSA_13141
Asac12G006820.1	ACSA_13142
Asac10G020710.1	ACSA_13143
Asac07G011380.1	ACSA_13144
Asac06G022290.1	ACSA_13145
Asac01G008390.1	ACSA_13146
Asac07G006630.1	ACSA_13147
Asac10G013120.1	ACSA_13148
Asac01G042530.1	ACSA_13149
Asac03G003180.1	ACSA_13150
Asac02G021890.1	ACSA_13151
Asac01G035260.1	ACSA_13152
Asac08G025090.1	ACSA_13153
Asac11G004430.1	ACSA_13154
Asac04G023490.1	ACSA_13155
Asac01G006960.1	ACSA_13156
Asac05G032210.1	ACSA_13157
Asac05G019630.1	ACSA_13158
Asac13G022060.1	ACSA_13159
Asac06G009630.1	ACSA_13160
Asac13G015450.1	ACSA_13161
Asac10G020640.1	ACSA_13162
Asac11G017740.1	ACSA_13163
Asac10G017330.1	ACSA_13164
Asac03G021630.1	ACSA_13165
Asac03G002330.1	ACSA_13166
Asac01G018990.1	ACSA_13167
Asac10G000740.1	ACSA_13168
Asac03G029500.1	ACSA_13169
Asac06G025460.1	ACSA_13170
Asac08G019440.1	ACSA_13171
Asac05G002530.1	ACSA_13172
Asac09G013540.1	ACSA_13173
Asac01G001780.1	ACSA_13174
Asac07G016110.1	ACSA_13175
Asac06G019570.1	ACSA_13176
Asac07G005540.1	ACSA_13177
Asac01G004780.1	ACSA_13178
Asac08G000390.1	ACSA_13179
Asac12G021780.1	ACSA_13180
Asac09G012040.1	ACSA_13181
Asac12G008070.1	ACSA_13182
Asac01G025960.1	ACSA_13183
Asac11G018440.1	ACSA_13184
Asac10G016460.1	ACSA_13185
Asac12G009020.1	ACSA_13186
Asac11G003710.1	ACSA_13187
Asac02G007880.1	ACSA_13188
Asac12G022160.1	ACSA_13189
Asac07G008180.1	ACSA_13190
Asac06G022500.1	ACSA_13191
Asac09G021730.1	ACSA_13192
Asac11G008960.1	ACSA_13193
Asac08G025780.1	ACSA_13194
Asac03G005540.1	ACSA_13195
Asac02G013370.1	ACSA_13196
Asac08G008170.1	ACSA_13197
Asac02G003290.1	ACSA_13198
Asac01G031960.1	ACSA_13199
Asac109S000090.1	ACSA_13200
Asac04G012620.1	ACSA_13201
Asac01G017290.1	ACSA_13202
Asac06G014280.1	ACSA_13203
Asac02G001770.1	ACSA_13204
Asac04G022810.1	ACSA_13205
Asac11G008920.1	ACSA_13206
Asac02G016090.1	ACSA_13207
Asac07G009080.1	ACSA_13208
Asac180S000120.1	ACSA_13209
Asac04G007290.1	ACSA_13210
Asac06G003240.1	ACSA_13211
Asac07G000930.1	ACSA_13212
Asac06G024170.1	ACSA_13213
Asac03G033970.1	ACSA_13214
Asac10G008750.1	ACSA_13215
Asac01G001890.1	ACSA_13216
Asac08G004080.1	ACSA_13217
Asac109S000030.1	ACSA_13218
Asac10G007050.1	ACSA_13219
Asac01G037140.1	ACSA_13220
Asac10G022190.1	ACSA_13221
Asac11G015040.1	ACSA_13222
Asac09G030070.1	ACSA_13223
Asac03G009570.1	ACSA_13224
Asac11G019990.1	ACSA_13225
Asac09G004910.1	ACSA_13226
Asac02G017530.1	ACSA_13227
Asac026S000010.1	ACSA_13228
Asac01G004190.1	ACSA_13229
Asac08G000090.1	ACSA_13230
Asac12G006530.1	ACSA_13231
Asac09G015770.1	ACSA_13232
Asac13G016520.1	ACSA_13233
Asac11G015620.1	ACSA_13234
Asac03G020130.1	ACSA_13235
Asac08G016590.1	ACSA_13236
Asac04G012240.1	ACSA_13237
Asac10G014280.1	ACSA_13238
Asac02G024390.1	ACSA_13239
Asac10G011680.1	ACSA_13240
Asac09G016280.1	ACSA_13241
Asac04G004850.1	ACSA_13242
Asac01G009770.1	ACSA_13243
Asac01G022350.1	ACSA_13244
Asac01G037190.1	ACSA_13245
Asac09G017500.1	ACSA_13246
Asac13G014650.1	ACSA_13247
Asac06G015350.1	ACSA_13248
Asac02G010010.1	ACSA_13249
Asac10G019090.1	ACSA_13250
Asac07G000970.1	ACSA_13251
Asac01G029540.1	ACSA_13252
Asac02G015040.1	ACSA_13253
Asac01G020200.1	ACSA_13254
Asac05G005740.1	ACSA_13255
Asac01G002510.1	ACSA_13256
Asac03G008830.1	ACSA_13257
Asac03G005720.1	ACSA_13258
Asac02G011620.1	ACSA_13259
Asac09G016590.1	ACSA_13260
Asac06G018220.1	ACSA_13261
Asac01G037410.1	ACSA_13262
Asac10G021780.1	ACSA_13263
Asac13G021130.1	ACSA_13264
Asac06G023330.1	ACSA_13265
Asac08G020210.1	ACSA_13266
Asac13G012570.1	ACSA_13267
Asac10G013950.1	ACSA_13268
Asac08G025130.1	ACSA_13269
Asac09G030450.1	ACSA_13270
Asac10G003170.1	ACSA_13271
Asac03G018140.1	ACSA_13272
Asac05G021510.1	ACSA_13273
Asac05G028960.1	ACSA_13274
Asac10G011900.1	ACSA_13275
Asac02G002950.1	ACSA_13276
Asac11G022590.1	ACSA_13277
Asac03G001630.1	ACSA_13278
Asac02G002400.1	ACSA_13279
Asac11G007710.1	ACSA_13280
Asac09G013730.1	ACSA_13281
Asac01G033240.1	ACSA_13282
Asac03G035400.1	ACSA_13283
Asac03G033850.1	ACSA_13284
Asac10G018300.1	ACSA_13285
Asac09G002410.1	ACSA_13286
Asac03G018050.1	ACSA_13287
Asac02G007350.1	ACSA_13288
Asac08G002060.1	ACSA_13289
Asac10G017690.1	ACSA_13290
Asac05G030170.1	ACSA_13291
Asac02G033450.1	ACSA_13292
Asac06G007200.1	ACSA_13293
Asac13G006820.1	ACSA_13294
Asac10G000440.1	ACSA_13295
Asac12G012210.1	ACSA_13296
Asac13G018780.1	ACSA_13297
Asac08G012470.1	ACSA_13298
Asac09G010940.1	ACSA_13299
Asac02G040170.1	ACSA_13300
Asac05G011030.1	ACSA_13301
Asac04G016130.1	ACSA_13302
Asac01G034760.1	ACSA_13303
Asac095S000030.1	ACSA_13304
Asac196S000050.1	ACSA_13305
Asac02G028120.1	ACSA_13306
Asac11G011580.1	ACSA_13307
Asac03G018690.1	ACSA_13308
Asac09G001590.1	ACSA_13309
Asac08G003890.1	ACSA_13310
Asac01G033680.1	ACSA_13311
Asac05G014700.1	ACSA_13312
Asac13G015080.1	ACSA_13313
Asac03G022470.1	ACSA_13314
Asac06G006340.1	ACSA_13315
Asac01G029310.1	ACSA_13316
Asac10G012840.1	ACSA_13317
Asac208S000010.1	ACSA_13318
Asac09G015360.1	ACSA_13319
Asac09G001800.1	ACSA_13320
Asac07G012320.1	ACSA_13321
Asac07G017930.1	ACSA_13322
Asac12G025190.1	ACSA_13323
Asac04G015810.1	ACSA_13324
Asac02G003720.1	ACSA_13325
Asac11G004120.1	ACSA_13326
Asac03G017190.1	ACSA_13327
Asac06G024870.1	ACSA_13328
Asac10G004090.1	ACSA_13329
Asac11G015830.1	ACSA_13330
Asac02G026390.1	ACSA_13331
Asac05G028650.1	ACSA_13332
Asac02G033820.1	ACSA_13333
Asac03G009980.1	ACSA_13334
Asac11G021350.1	ACSA_13335
Asac209S000020.1	ACSA_13336
Asac04G000910.1	ACSA_13337
Asac09G002250.1	ACSA_13338
Asac03G014360.1	ACSA_13339
Asac05G012680.1	ACSA_13340
Asac07G002060.1	ACSA_13341
Asac09G018860.1	ACSA_13342
Asac08G012110.1	ACSA_13343
Asac03G010370.1	ACSA_13344
Asac11G011370.1	ACSA_13345
Asac08G022380.1	ACSA_13346
Asac02G001030.1	ACSA_13347
Asac07G001860.1	ACSA_13348
Asac09G004960.1	ACSA_13349
Asac11G000520.1	ACSA_13350
Asac03G002450.1	ACSA_13351
Asac05G028370.1	ACSA_13352
Asac03G033550.1	ACSA_13353
Asac12G001250.1	ACSA_13354
Asac03G000360.1	ACSA_13355
Asac02G013160.1	ACSA_13356
Asac10G024130.1	ACSA_13357
Asac10G008190.1	ACSA_13358
Asac10G014210.1	ACSA_13359
Asac201S000020.1	ACSA_13360
Asac04G023850.1	ACSA_13361
Asac01G037100.1	ACSA_13362
Asac01G041780.1	ACSA_13363
Asac13G007070.1	ACSA_13364
Asac05G007100.1	ACSA_13365
Asac10G013640.1	ACSA_13366
Asac07G009140.1	ACSA_13367
Asac07G010050.1	ACSA_13368
Asac01G026690.1	ACSA_13369
Asac09G016690.1	ACSA_13370
Asac03G001700.1	ACSA_13371
Asac05G023870.1	ACSA_13372
Asac09G014820.1	ACSA_13373
Asac03G031540.1	ACSA_13374
Asac07G022740.1	ACSA_13375
Asac01G024010.1	ACSA_13376
Asac08G003050.1	ACSA_13377
Asac08G018100.1	ACSA_13378
Asac07G020940.1	ACSA_13379
Asac07G006070.1	ACSA_13380
Asac04G017070.1	ACSA_13381
Asac13G013190.1	ACSA_13382
Asac02G011580.1	ACSA_13383
Asac02G034080.1	ACSA_13384
Asac09G026000.1	ACSA_13385
Asac05G032320.1	ACSA_13386
Asac04G021100.1	ACSA_13387
Asac11G023820.1	ACSA_13388
Asac07G014610.1	ACSA_13389
Asac06G010530.1	ACSA_13390
Asac09G011890.1	ACSA_13391
Asac04G004740.1	ACSA_13392
Asac03G026390.1	ACSA_13393
Asac04G023160.1	ACSA_13394
Asac09G006410.1	ACSA_13395
Asac12G017520.1	ACSA_13396
Asac08G024970.1	ACSA_13397
Asac05G011810.1	ACSA_13398
Asac04G001520.1	ACSA_13399
Asac11G000490.1	ACSA_13400
Asac08G001390.1	ACSA_13401
Asac05G027240.1	ACSA_13402
Asac02G002190.1	ACSA_13403
Asac01G011480.1	ACSA_13404
Asac13G009850.1	ACSA_13405
Asac07G018070.1	ACSA_13406
Asac10G019730.1	ACSA_13407
Asac12G016810.1	ACSA_13408
Asac03G000770.1	ACSA_13409
Asac05G023290.1	ACSA_13410
Asac02G010700.1	ACSA_13411
Asac05G002290.1	ACSA_13412
Asac03G008650.1	ACSA_13413
Asac01G012490.1	ACSA_13414
Asac04G010270.1	ACSA_13415
Asac07G017940.1	ACSA_13416
Asac05G032760.1	ACSA_13417
Asac02G022120.1	ACSA_13418
Asac02G010420.1	ACSA_13419
Asac07G019020.1	ACSA_13420
Asac04G022710.1	ACSA_13421
Asac13G018880.1	ACSA_13422
Asac03G004900.1	ACSA_13423
Asac10G016680.1	ACSA_13424
Asac06G012040.1	ACSA_13425
Asac01G029000.1	ACSA_13426
Asac01G036360.1	ACSA_13427
Asac13G022400.1	ACSA_13428
Asac04G011920.1	ACSA_13429
Asac02G028380.1	ACSA_13430
Asac05G012450.1	ACSA_13431
Asac12G003250.1	ACSA_13432
Asac06G013240.1	ACSA_13433
Asac06G024600.1	ACSA_13434
Asac05G008580.1	ACSA_13435
Asac01G020330.1	ACSA_13436
Asac09G007710.1	ACSA_13437
Asac02G029460.1	ACSA_13438
Asac02G040220.1	ACSA_13439
Asac09G025370.1	ACSA_13440
Asac05G029250.1	ACSA_13441
Asac03G015000.1	ACSA_13442
Asac07G002200.1	ACSA_13443
Asac06G012790.1	ACSA_13444
Asac09G023090.1	ACSA_13445
Asac13G011810.1	ACSA_13446
Asac11G017940.1	ACSA_13447
